"1584| Utgoff ""Shift of Bias for Inductive Concept Learning"" | Morgan Kaufmann. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | in Machine Learning: An Artificial Intelligence Approach,|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | 1986, | PhD thesis, | Oct. |1522| P. E. ";;;;;;;;;;;;;;;;;;;;;;;
"1583| Utgoff ""Shift of Bias for Inductive Concept Learning"" | Morgan Kaufmann. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | in Machine Learning:  An Artificial Intelligence Approach, || R. Michalski, J. Carbonell, and T. Mitchell (eds.), |1986, | PhD thesis, | Oct. |1522| P. E. ";;;;;;;;;;;;;;;;;;;;;;;
1582| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Volume II, | pages 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning. An Artificial Intelligence Approach. || In Michalski, Ryszard S., Carbonell, Jaime G., and Mitchell, Tom M., editors, | 1986. | PhD thesis, | Oct. |1522| Utgoff, Paul E. ;;;;;;;;;;;;;;;;;;;;;;;
1581| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Volume II, | pages 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning. An Artificial Intelligence Approach.|| In Michalski, Ryszard S., Carbonell, Jaime G., and Mitchell, Tom M., editors, | 1986. | PhD thesis, | Oct. |1522| Utgoff, Paul E. ;;;;;;;;;;;;;;;;;;;;;;;
1580| Shift of bias for inductive concept learning. | Morgan Kauf-mann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Volume II, | pages 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning. An Artificial Intelligence Approach. || In Michalski, Ryszard S., Car-bonell, Jaime G., and Mitchell, Tom M., editors, | 1986. | PhD thesis, | Oct. |1522| Utgoff, Paul E. ;;;;;;;;;;;;;;;;;;;;;;;
158| An empirical study of learning speed in back-propagation networks, || Pittsburgh, PA, || (1988)|||| CMU-CS-88-162, | School of Computer Science, Carnegie Mellon University. |||||||121| Fahlman, S.E. ;;;;;;;;;;;;;;;;;;;;;;;
1579| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | (Volume 2). ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach|| In R S Michalski, J G Carbonell, and T M Mitchell, editors, | 1986. | PhD thesis, | Oct. |1522| P E Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1578| Shift of bias for inductive concept learning. | Morgan Kaufmann. | Los Altos: | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol II| (pp.  107-148 || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach:|| In R. Michal-ski, J. Carbonell and T. Mitchell (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. ;;;;;;;;;;;;;;;;;;;;;;;
1577| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, ||| Machine Learning, | volume 2, | pages 163-190. ||| Machine Learning, || In R. Michalski, J. Carbonell, and T. Mitchell, editors, | 1986. |||1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1576| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, ||| Machine Learning, | volume 2, | pages 163-190. ||| Machine Learning, || In R. Michalski, J. Carbonell, and T. Mitchell, editors, | 1986. |||1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1575| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, ||| Machine Learning, | volume 2, | pages 163-190. ||| Machine Learning, || In R. Michalski, J. Carbonell, and T. Mitchell, editors, | 1986. |||1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1574| Shift of bias for inductive concept learning. | Morgan Kauf-mann, | Los Altos, CA, ||| Machine Learning, | volume 2, | pages 163-190. ||| Machine Learning, || In R. Michalski, J. Carbonell, and T. Mitchell, editors, | 1986. |||1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1573| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |volume 2. ||| Rutgers, Laboratory for Computer Science Research, |In Machine Learning,|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | 1986. | PhD thesis, | Oct. |1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1572| Shift of bias for inductive concept learning. | Morgan Kaufmann. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | 10 | pages 107-148, || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, || In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors, |1986. | PhD thesis, | Oct. |1522| P. E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1571| Shift of bias for inductive concept learning. | Morgan Kaufmann. | Los Altos: | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Vol II |(pp. 107-148 || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach: || In R. Michal ski, J. Carbonell and T. Mitchell (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. ;;;;;;;;;;;;;;;;;;;;;;;
1570| Shift of bias for inductive concept learning. | Morgan Kaufmann, | San Mateo, CA, USA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | volume III. ||| Rutgers, Laboratory for Computer Science Research, |In Machine Learning:  An Artificial Intelligence Approach,|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | 1986. | PhD thesis, | Oct. |1522| P. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
157| (1988) An Empirical Study of Learning Speed in BackPropagation Networks (CMU-CS-88-162), || Pittsburgh, PA. |||||| Technical Report, | Department of Computer Science, Carnegie Mellon University, |||||||121| Fahlman, S.E. ;;;;;;;;;;;;;;;;;;;;;;;
1569| Shift of bias for inductive concept learning,. | Morgan Kaufmann, | Palo Alto (CA), | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, | 107-149. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach 2 (Springer-Verlag, || in: R.S. Mickalski, J.G Carbonell and T.M. Mitchell, eds., | 1986) | PhD thesis, | Oct. |1522| P. Utgoff, ;;;;;;;;;;;;;;;;;;;;;;;
1568| Shift of bias for inductive concept learning, | Morgan Kaufmann, | Palo Alto (CA), | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, | 107-149. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach 2 (Springer-Verlag, || in: R.S. Mickalski, J.G. Carbonell and T.M. Mitchell, eds., | 1986) | PhD thesis, | Oct. |1522| P. Utgoff, ;;;;;;;;;;;;;;;;;;;;;;;
1567| Shift of bias for Inductive Concept Learning.| Morgan Kaufman, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | II. ||| Rutgers, Laboratory for Computer Science Research, | In Machine learning|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | 1986. | PhD thesis, | Oct. |1522| P. E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1566| Shift of bias of inductive concept learning. | Morgan Kaufmann Publishers. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol II. | 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell, | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;
1565| Shift of bias of inductive concept learning. | Morgan Kaufmann Publishers. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol II. | 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell, | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;
1564| Shift of bias of inductive concept learning. | Morgan Kaufmann Publishers. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol II. | 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell, | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;
1563| Shift of bias of inductive concept learning. | Morgan Kaufmann Publishers. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Vol II. | 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, || In Michalski, R.S.; Carbonell, J.G.; and T.M.,  Mitchell, | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;
1562| Shift of bias of induc tive concept learning. | Morgan Kaufmann Publishers. | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Vol II. | 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, || In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell, | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;
1561| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Volume II. ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, ||  In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors, | 1986. | PhD thesis, | Oct. |1522| P.E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1560| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Volume II. ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors, | 1986. | PhD thesis, | Oct. |1522| P.E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
156| An Empirical Study of Learning Speed in Backpropagation Networks. ||Pittsburgh, PA. || 1988. |||| Technical Report CMU-CS-88-162, |School of Computer Science, Carnegie Mellon University,|||||||121| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1559| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Volume II. ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, || In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors, | 1986. | PhD thesis, | Oct. |1522| P.E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1558| Shift of Bias for Inductive Concept Learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In R. T. Michalski, J. Carbonell, | (1986). | PhD thesis, | Oct. |1522| Utgoff, Paul E. ;;;;;;;;;;;;;;;;;;;;;;;
1557| Shift of Bias for Inductive Learning, | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach, || J.G. Carbonell and T.M. Mitchell (Eds.) R.S. Michalski (Eds.), | 1986. | PhD thesis, | Oct. |1522| Utgoff, P.E., ;;;;;;;;;;;;;;;;;;;;;;;
1556| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In J.G.  Carbonell, R.S.  | (1986). | PhD thesis, | Oct. |1522| Utgoff, P.E. ;;;;;;;;;;;;;;;;;;;;;;;
1555| Shift of Bias for Inductive Concept Learning, | Morgan Kaufmann Publishers, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | in Machine Learning:  An Artificial Intelligence Approach|| Michalski, R.S., Carbonell, J.G., and Mitchell, T. M. (Eds.), | 1986. | PhD thesis, | Oct. |1522| Utgoff, P., ;;;;;;;;;;;;;;;;;;;;;;;
1554| Shift of Bias for Inductive Concept Learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Volume II,||| Rutgers, Laboratory for Computer Science Research, | In Machine Learning: An Artificial Intelligence Approach: || eds R. | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E., ;;;;;;;;;;;;;;;;;;;;;;;
1553| Shift of Bias for Inductive Concept Learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, |Volume II,||| Rutgers, Laboratory for Computer Science Research, | In Machine Learning:  An Artificial Intelligence Approach: || eds R. | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E., ;;;;;;;;;;;;;;;;;;;;;;;
1552| Shift of Bias for Inductive Concept Learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In R. S. Michalski, J. G. | 1986. | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
1551| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA. | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, | pp. 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
1550| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA. | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, | pp. 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
155| An empirical study of learning speed in backpropagation networks. || Pittsburgh, PA 15213. || (1988). |||| Technical Report CMU-CS-88-162, | School of Computer Science, Carnegie Mellon University, |||||||121| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1549| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA. | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, | pp. 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
1548| Shift of bias for inductive concept learning. | Morgan Kaufmann. | San Mateo, CA: | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol.2, chap. 5, | pp. 107-148. || Rutgers, Laboratory for Computer Science Research, | Machine Learning: An Artificial Intelligence Approach,|| In Michalski, Carbonell, & Mitchell (Eds.), | (1986). | PhD thesis, | Oct. |1522| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
